id,Title,Content,Excerpt,Date,"Image Featured","Image Title","Image Alt Text",Catégories,Étiquettes,"Reference Families",Services,clientName,urlWebSite,slide_template,WebSiteType,createdDate,gallery,youtube,taches_bd,taches
519,"Création d'un site web pour : La Griffe","<p class=""title_project""><strong>Création d'un site web dynamique</strong> pour la société La Griffe Internationale</p>
La Griffe, désormais leader de l’étiquetage, anticipe sur les grandes mutations de la filière pour offrir la gamme la plus complète et la plus diversifiée pour satisfaire une clientèle de plus en plus exigeante de par les conditions du marché international.","Création d'un site web dynamique pour la société La Griffe Internationale. La Griffe, désormais leader de l’étiquetage, anticipe sur les grandes mutations de la filière pour offrir la gamme la plus complète et la plus diversifiée.",2019-01-21,http://hypermedia.com.tn/wp-content/uploads/2019/01/La-griffe-min.jpg,La-griffe-min|SMS-Marketing-Feature-Image,|,,,"Site web","Site Web",https://la-griffe.com/wp-content/themes/lagriffe/images/logo_la_griffe.gif,la-griffe.com,,"Site web dynamique",2019,,,"<div class=""row"">
<div class=""col-md-12"">
  <h3 class=""titre_single_"">
  Les taches <span>effectuées</span>
  </h3>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-lightbulb""></span>
  </div>
  <p>Conseil et stratégie digitale</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-startup""></span>
  </div>
  <p>Référencement (SEO)</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-smartphone1""></span>
  </div>
  <p>Full responsive design</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-pen""></span>
  </div>
  <p>Conception graphique et ergonomique</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-e-learning""></span>
  </div>
  <p>Intégration E-catalogue</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-website""></span>
  </div>
  <p>Intégration CMS</p>
</div>
</div>",
525,"e-marketing 11","Le Lorem Ipsum est simplement du faux texte employé dans la composition et la mise en page avant impression. Le Lorem Ipsum est le faux texte standard de l'imprimerie depuis les années 1500, quand un imprimeur anonyme assembla ensemble des morceaux de texte pour réaliser un livre spécimen de polices de texte. Il n'a pas fait que survivre cinq siècles, mais s'est aussi adapté à la bureautique informatique, sans que son contenu n'en soit modifié. Il a été popularisé dans les années 1960 grâce à la vente de feuilles Letraset contenant des passages du Lorem Ipsum, et, plus récemment, par son inclusion dans des applications de mise en page de texte, comme Aldus PageMaker.",,2019-01-21,http://hypermedia.com.tn/wp-content/uploads/2019/01/SEO-a.png,SEO-a,,,,E-marketing,,,,,,,,,,
526,"ABS Computer",,"<li>Conception graphique</li>
<li>Sponsorisation</li>",2019-01-21,http://hypermedia.com.tn/wp-content/uploads/2019/01/abs.jpg,abs|abs_face,|,,,"Community Management",,,https://www.facebook.com/abscomputer.tn/,default,,,,,,
528,"Design Graphique","Le Lorem Ipsum est simplement du faux texte employé dans la composition et la mise en page avant impression. Le Lorem Ipsum est le faux texte standard de l'imprimerie depuis les années 1500, quand un imprimeur anonyme assembla ensemble des morceaux de texte pour réaliser un livre spécimen de polices de texte. Il n'a pas fait que survivre cinq siècles, mais s'est aussi adapté à la bureautique informatique, sans que son contenu n'en soit modifié. Il a été popularisé dans les années 1960 grâce à la vente de feuilles Letraset contenant des passages du Lorem Ipsum, et, plus récemment, par son inclusion dans des applications de mise en page de texte, comme Aldus PageMaker.",,2019-01-21,,,,,,"Design Graphique",,,,,,,,,,
942,"Création d'un site web pour : QUATTRO","<p class=""title_project""><strong>Création d'un site web vitrine</strong> pour la société Quattro</p>
L'équipe de Quattro s’occupe de la touche créative et tendance, vous assure un travail sur mesure et personnalisé et vous accompagne dans le choix de toute la boiserie de votre maison à savoir ; les cuisines équipées, les dressings, les portes intérieures et extérieures ainsi que les meubles TV et salle de bain.","Création d'un site web vitrine pour la société Quattro. Avec Quattro Tunis et Sfax, découvrez toutes les nouvelles tendances de cuisines, dressings, portes et des meubles TV",2019-08-16,http://hypermedia.com.tn/wp-content/uploads/2019/08/Quattro-min.jpg,Quattro-min,,,,"Site web","Site Web",http://quattro.tn/wp-content/uploads/2018/09/logo_quattro-2.gif,www.quattro.tn,default,"Site web vitrine",2019,,,"<div class=""row"">
<div class=""col-md-12"">
  <h3 class=""titre_single_"">
  Les taches <span>effectuées</span>
  </h3>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-lightbulb""></span>
  </div>
  <p>Conseil et stratégie digitale</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-startup""></span>
  </div>
  <p>Référencement (SEO)</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-smartphone1""></span>
  </div>
  <p>Full responsive design</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-pen""></span>
  </div>
  <p>Conception graphique et ergonomique</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-e-learning""></span>
  </div>
  <p>Intégration E-catalogue</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-website""></span>
  </div>
  <p>Intégration CMS</p>
</div>
</div>",aaaaaaa
953,"Création d'un site web pour: Urban Car","<p class=""title_project""><strong>Création d'un site web dynamique</strong> pour Urban Car</p>
Le concessionnaire automobile de luxe URBAN CARS, implanté en France, est spécialisé dans la vente de véhicules.","Création d'un site web dynamique pour l'agence automobile Urban Car . Le concessionnaire automobile de luxe GOLDEN CARS, implanté en France, est spécialisé dans la vente de véhicules haut de gamme.",2019-08-19,http://hypermedia.com.tn/wp-content/uploads/2019/08/urbancar-min.jpg,urbancar-min,,,,"Site web","Site Web",http://hypermedia.com.tn/wp-content/uploads/2019/08/logo-urbancar37.jpg,www.urbancar37.com,,"Site web dynamqiue",2019,,,"<div class=""row"">
<div class=""col-md-12"">
  <h3 class=""titre_single_"">
  Les taches <span>effectuées</span>
  </h3>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-lightbulb""></span>
  </div>
  <p>Conseil et stratégie digitale</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-startup""></span>
  </div>
  <p>Référencement (SEO)</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-smartphone1""></span>
  </div>
  <p>Full responsive design</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-pen""></span>
  </div>
  <p>Conception graphique et ergonomique</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-e-learning""></span>
  </div>
  <p>Intégration E-catalogue</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-website""></span>
  </div>
  <p>Intégration CMS</p>
</div>
</div>",
956,"Création d'un site web pour : Groupe Concept Engineering","<p class=""title_project""><strong>Création d'un site web vitrine</strong> pour la société Groupe Concept Engineering</p>
CONCEPT Engineering.Breizh est un bureau d’études techniques pluridisciplinaire indépendant de 3 salariés créé le 8 juin 2017 à Ergué-Gabéric sous forme d’une SAS. La société est dirigée par Monsieur Ayman FAKHFAKH. Concept Engineering.Breizh est identifié comme spécialiste de la conception de bâtiments de haute technicité sur la région bretonne. L’entreprise dispose de deux locaux : un à Quimper et un autre à Douarnenez.","Création d'un site web vitrine pour la société Groupe Concept Engineering. Groupe Concept Engineering est identifié comme spécialiste de la conception de bâtiments de haute technicité sur la région bretonne.",2019-08-19,http://hypermedia.com.tn/wp-content/uploads/2019/08/Concept-Engineering-min.jpg,Concept-Engineering-min,,,,"Site web","Site Web",https://concept-engineering.fr/wp-content/themes/concept/images/logo.png,www.concept-engineering.fr/,default,"Site web vitrine",2018,,,"<div class=""row"">
<div class=""col-md-12"">
  <h3 class=""titre_single_"">
  Les taches <span>effectuées</span>
  </h3>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-lightbulb""></span>
  </div>
  <p>Conseil et stratégie digitale</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-startup""></span>
  </div>
  <p>Référencement (SEO)</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-smartphone1""></span>
  </div>
  <p>Full responsive design</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-pen""></span>
  </div>
  <p>Conception graphique et ergonomique</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-e-learning""></span>
  </div>
  <p>Intégration E-catalogue</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-website""></span>
  </div>
  <p>Intégration CMS</p>
</div>
</div>",
958,"Création d'un site web pour les Suites Hôtel Les Charmilles","<p class=""title_project""><strong>Création d'un site web dynamique</strong> pour les Suites Hôtel Les Charmilles & Spa</p>
Suites Hôtel Les Charmilles & Spa sont situés au parc hôtelier de 9 hectares, en bordure de mer de Carthage Thalasso Resort, dans la banlieue résidentielle de Tunis, sur les côtes de Carthage, pieds dans l'eau, à 20 mn de l'Aéroport International de Tunis-Carthage, la ville historique de Carthage est à 7 km, Sidi Bou Said est à 8 km, 20 km du centre-ville de Tunis et à 15 mn des espaces des principaux centres de foires et expositions et en face du centre commerciale Gammarth Center.","Création d'un site web dynamique pour les Suites Hôtel Les Charmilles & Spa. Suites Hôtel Les Charmilles & Spa sont situés au parc hôtelier de 9 hectares, en bordure de mer de Carthage Thalasso Resort.",2019-08-19,http://hypermedia.com.tn/wp-content/uploads/2019/08/suites-hotelles-charmilles-min.jpg,suites-hotelles-charmilles-min,,,,"Site web","Site Web",http://suiteshotellescharmilles.com/wp-content/uploads/2018/09/logo_suite_charmilles-3.jpg,www.suiteshotellescharmilles.com,default,"Site web dynamique",2019,,,"<div class=""row"">
<div class=""col-md-12"">
  <h3 class=""titre_single_"">
  Les taches <span>effectuées</span>
  </h3>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-lightbulb""></span>
  </div>
  <p>Conseil et stratégie digitale</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-startup""></span>
  </div>
  <p>Référencement (SEO)</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-smartphone1""></span>
  </div>
  <p>Full responsive design</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-pen""></span>
  </div>
  <p>Conception graphique et ergonomique</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-e-learning""></span>
  </div>
  <p>Intégration E-catalogue</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-website""></span>
  </div>
  <p>Intégration CMS</p>
</div>
</div>",
959,"Création d'un site web pour :Abs Computer","<p class=""title_project""><strong>Création d'un site web dynamique</strong> pour la société ABS Computer</p>
Depuis plus de 23 ans, ABS COMPUTER a eu pour mission de concevoir et de développer des logiciels de gestion professionnels, en mettant en œuvre les meilleures solutions technologiques adaptées aux besoins du marché et à ses impératifs. Depuis sa création, ABS COMPUTER a eu pour vocation d’être leader dans ce domaine et le meilleur partenaire informatique de ses clients à travers ses services de haute qualité fournis.","Création d'un site web vitrine pour la société ABS Computer. ABS COMPUTER a eu pour mission de concevoir et de développer des logiciels de gestion professionnels, adaptées aux besoins du marché et à ses impératifs.",2019-08-19,http://hypermedia.com.tn/wp-content/uploads/2019/08/ABS-min.jpg,ABS-min,,,,"Site web","Site Web",https://abscomputer.tn/wp-content/themes/abs/images/logo.png,www.abscomputer.tn,default,"Site web dynamique",2019,,,"<div class=""row"">
<div class=""col-md-12"">
  <h3 class=""titre_single_"">
  Les taches <span>effectuées</span>
  </h3>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-lightbulb""></span>
  </div>
  <p>Conseil et stratégie digitale</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-startup""></span>
  </div>
  <p>Référencement (SEO)</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-smartphone1""></span>
  </div>
  <p>Full responsive design</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-pen""></span>
  </div>
  <p>Conception graphique et ergonomique</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-e-learning""></span>
  </div>
  <p>Intégration E-catalogue</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-website""></span>
  </div>
  <p>Intégration CMS</p>
</div>
</div>",
960,"Création d'un site web pour :BMMS","<p class=""title_project""><strong>Création d'un site web dynamique</strong> pour la société BMMS</p>
L’entreprise « Bouslama Mohamed Mécanique Service » a été créé en 2007, dynamique et visant la perfection et l’excellence dans les produits et les services qu’elle procure au marché. BMMS est le représentant officiel de l’un des leaders mondiaux dans le domaine de l’air comprimé « GARDNER DENVER », elle assure la commercialisation, la vente et le service après-vente des équipements de cette gamme.

","Création d'un site web vitrine pour la société BMMS. BMMS est le représentant officiel de l’un des leaders mondiaux dans le domaine de l’air comprimé « GARDNER DENVER ».",2019-08-19,http://hypermedia.com.tn/wp-content/uploads/2019/08/BMMS-min.jpg,BMMS-min,,,,"Site web","Site Web",https://ste-bmms.com/wp-content/themes/bmms/images/logo.png,www.ste-bmms.com,default,"Site web dynamique",2018,,,"<div class=""row"">
<div class=""col-md-12"">
  <h3 class=""titre_single_"">
  Les taches <span>effectuées</span>
  </h3>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-lightbulb""></span>
  </div>
  <p>Conseil et stratégie digitale</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-startup""></span>
  </div>
  <p>Référencement (SEO)</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-smartphone1""></span>
  </div>
  <p>Full responsive design</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-pen""></span>
  </div>
  <p>Conception graphique et ergonomique</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-e-learning""></span>
  </div>
  <p>Intégration E-catalogue</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-website""></span>
  </div>
  <p>Intégration CMS</p>
</div>
</div>",
961,"Création d'un site web pour :Baitik","<p class=""title_project""><strong>Création d'un site web sur mesure</strong> pour la plateforme BAITIK</p>
Baitik est une plateforme intelligente et interactive pour les Architectes, Architectes d’intérieur, promoteurs, entrepreneurs, entreprises, amoureux de la décoration...","Création d'un site web sur mesure pour la plateforme BAITIK. Baitik est une plateforme intelligente et interactive pour les Architectes, promoteurs et les amoureux de la décoration.",2019-08-19,http://hypermedia.com.tn/wp-content/uploads/2019/08/baitik-min.jpg,baitik-min,,,,"Site web","Site Web",http://baitik.com/wp-content/uploads/2017/11/logo_footer.png,www.baitik.com,default,"Site web sur mesure",2019,,,"<div class=""row"">
<div class=""col-md-12"">
  <h3 class=""titre_single_"">
  Les taches <span>effectuées</span>
  </h3>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-lightbulb""></span>
  </div>
  <p>Conseil et stratégie digitale</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-startup""></span>
  </div>
  <p>Référencement (SEO)</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-smartphone1""></span>
  </div>
  <p>Full responsive design</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-pen""></span>
  </div>
  <p>Conception graphique et ergonomique</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-e-learning""></span>
  </div>
  <p>Intégration E-catalogue</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-website""></span>
  </div>
  <p>Intégration CMS</p>
</div>
</div>",
962,"Création d'un site web pour : SODET","<p class=""title_project""><strong>Création d'un site web dynamique</strong> pour la société SODET</p>
La société de détergents de Tunisie « SODET », créée en 1999 et entrée en production en novembre 2001, est devenue au fil des années l’un des leaders en Tunisie dans la fabrication et la vente de produits détergents et d’entretien de la maison.","Création d'un site web dynamique pour la société SODET. SODET est devenue au fil des années l’un des leaders en Tunisie dans la fabrication et la vente de produits détergents et d’entretien de la maison.",2019-08-19,http://hypermedia.com.tn/wp-content/uploads/2019/08/Sodet-min.jpg,Sodet-min,,,,"Site web","Site Web",https://sodet.com.tn/wp-content/themes/sodet/assets/img/sodet/logo_sodet.gif,www.sodet.com.tn,default,"Site web dynamique",2017,,,"<div class=""row"">
<div class=""col-md-12"">
  <h3 class=""titre_single_"">
  Les taches <span>effectuées</span>
  </h3>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-lightbulb""></span>
  </div>
  <p>Conseil et stratégie digitale</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-startup""></span>
  </div>
  <p>Référencement (SEO)</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-smartphone1""></span>
  </div>
  <p>Full responsive design</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-pen""></span>
  </div>
  <p>Conception graphique et ergonomique</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-e-learning""></span>
  </div>
  <p>Intégration E-catalogue</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-website""></span>
  </div>
  <p>Intégration CMS</p>
</div>
</div>",
963,"Création d'un site web pour : CIS Confection","<p class=""title_project""><strong>Création d'un site web vitrine</strong> pour la société CIS Confection</p>
CIS Confection est une société spécialisée dans la confection de lingerie et de maillot de bain en Tunisie. Nous opèrons dans le domaine de la sous-traitance, de la co-traitance et des produits finis. A travers ses 4 sites (2 à Sfax - 2 à El Amra), et ses 900 opérateurs, CIS Dispose d'une capacité de production de 20 000 Pièces/jour.L'écoute du client, le respect des délais de livraison et la conformité des exigences qualitatives sont un atout majeur qui ont contribué à la progression de la CIS, et lui a permis de gagner la confiance de diverses renommées internationales.","Création d'un site web vitrine pour la société CIS Confection. CIS Confection est une société spécialisée dans la confection de lingerie et de maillot de bain en Tunisie.",2019-08-19,http://hypermedia.com.tn/wp-content/uploads/2019/08/cis-min.jpg,cis-min,,,,"Site web","Site Web",http://cisconfection.com/wp-content/themes/cis/img/logo.png,www.cisconfection.com,default,"Site web sur mesure",2016,,,"<div class=""row"">
<div class=""col-md-12"">
  <h3 class=""titre_single_"">
  Les taches <span>effectuées</span>
  </h3>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-lightbulb""></span>
  </div>
  <p>Conseil et stratégie digitale</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-startup""></span>
  </div>
  <p>Référencement (SEO)</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-smartphone1""></span>
  </div>
  <p>Full responsive design</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-pen""></span>
  </div>
  <p>Conception graphique et ergonomique</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-e-learning""></span>
  </div>
  <p>Intégration E-catalogue</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-website""></span>
  </div>
  <p>Intégration CMS</p>
</div>
</div>",
964,"Création d'un site web pour :Business Software","<p class=""title_project""><strong>Création d'un site web vitrine</strong> pour la société BUSINESS SOFTWARE</p>
BUSINESS SOFTWARE est une société spécialisée dans la création et le développement des outils et solutions de management pour optimiser le contrôle, le suivi et la prospection instantanée du processus.","Création d'un site web vitrine pour la société Business Software. Business Software est une société spécialisée dans la création et le développement des outils et solutions de management.",2019-08-19,http://hypermedia.com.tn/wp-content/uploads/2019/08/busines-software-min.jpg,busines-software-min,,,,"Site web","Site Web",https://businessoftware.com.tn/wp-content/themes/business/images/logo/logo.png,www.businessoftware.com.tn,default,"Site web vitrine",2019,,,"<div class=""row"">
<div class=""col-md-12"">
  <h3 class=""titre_single_"">
  Les taches <span>effectuées</span>
  </h3>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-lightbulb""></span>
  </div>
  <p>Conseil et stratégie digitale</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-startup""></span>
  </div>
  <p>Référencement (SEO)</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-smartphone1""></span>
  </div>
  <p>Full responsive design</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-pen""></span>
  </div>
  <p>Conception graphique et ergonomique</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-e-learning""></span>
  </div>
  <p>Intégration E-catalogue</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-website""></span>
  </div>
  <p>Intégration CMS</p>
</div>
</div>",
965,"Création d'un site web pour: Golden Cars","<p class=""title_project""><strong>Création d'un site web dynamique</strong> pour GOLDEN CARS</p>
Le concessionnaire automobile de luxe GOLDEN CARS, implanté à Tunis, est spécialisé dans la vente de véhicules haut de gamme.","Création d'un site web dynamique pour l'agence automobile GOLDEN CARS. Le concessionnaire automobile de luxe GOLDEN CARS, implanté à Tunis, est spécialisé dans la vente de véhicules haut de gamme.",2019-08-19,http://hypermedia.com.tn/wp-content/uploads/2019/08/goldencar-min.jpg,goldencar-min,,,,"Site web","Site Web",https://goldencars.com.tn/wp-content/themes/goldencar/images/logo-golden-cars.png,www.goldencars.com.tn,default,"Site web sur mesure",2019,,,"<div class=""row"">
	<div class=""col-md-12"">
		<h3 class=""titre_single_"">
			Les taches <span>effectuées</span>
		</h3>
		<div class=""col-md-4"">
			<ul class=""list-prestation"">
                <li><i class=""fa fa-check-circle"" aria-hidden=""true""></i> Conseil et stratégie digitale</li>
                <li><i class=""fa fa-check-circle"" aria-hidden=""true""></i> Conception graphique et ergonomique</li>
                <li><i class=""fa fa-check-circle"" aria-hidden=""true""></i> Référencement (SEO)</li>
            </ul>
		</div>
		<div class=""col-md-4"">
			<ul class=""list-prestation"">
                <li><i class=""fa fa-check-circle"" aria-hidden=""true""></i> Développement spécifique</li>
                <li><i class=""fa fa-check-circle"" aria-hidden=""true""></i> Intégration E-catalogue</li>
            </ul>
		</div>
		<div class=""col-md-4"">
			<ul class=""list-prestation"">
                <li><i class=""fa fa-check-circle"" aria-hidden=""true""></i> Full responsive design</li>
                <li><i class=""fa fa-check-circle"" aria-hidden=""true""></i> Intégration CMS</li>
            </ul>
		</div>
	</div>
</div>",
966,"Création d'un site web pour : RSE Vision","<p class=""title_project""><strong>Création d'un site web vitrine</strong> pour RSE Vision</p>
RSE Vision est un cabinet d’audit et de conseil spécialisé en Responsabilité Sociétale des Entreprises et en Développement Durable. Nous accompagnons nos partenaires à créer de la valeur en s’appropriant efficacement les principes de la RSE.","Création d'un site web vitrine pour RSE Vision. RSE Vision est un cabinet d’audit et de conseil spécialisé en Responsabilité Sociétale des Entreprises et en Développement Durable.",2019-08-19,http://hypermedia.com.tn/wp-content/uploads/2019/08/RSE-vision-min.jpg,RSE-vision-min,,,,"Site web","Site Web",https://rse-vision.com/wp-content/themes/rse/images/logo/rse_vison.png,www.rse-vision.com,default,"Site web vitrine",2017,,,"<div class=""row"">
<div class=""col-md-12"">
  <h3 class=""titre_single_"">
  Les taches <span>effectuées</span>
  </h3>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-lightbulb""></span>
  </div>
  <p>Conseil et stratégie digitale</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-startup""></span>
  </div>
  <p>Référencement (SEO)</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-smartphone1""></span>
  </div>
  <p>Full responsive design</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-pen""></span>
  </div>
  <p>Conception graphique et ergonomique</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-e-learning""></span>
  </div>
  <p>Intégration E-catalogue</p>
</div>
<div class=""col-md-4 project_service"">
  <div class=""iconhy text-center"">
    <span class=""hyperfont-website""></span>
  </div>
  <p>Intégration CMS</p>
</div>
</div>",
